idealized_year,baseline,additive,amplitude_modulation,phase_modulation,training
2.5,-1.0000000000000004,-1.14142135623731,-0.8585786437626909,-0.9900166555595232,True
2.5833333333333335,-0.6062177826491081,-0.7279700684508523,-0.5007772101759741,-0.6605327460908991,True
2.6666666666666665,-0.24019237886466943,-0.3401923788646695,-0.19019237886466922,-0.3241527364664329,True
2.75,-9.799650315725178e-16,-0.07653668647301906,-7.924568406325501e-16,-0.07646198476780601,True
2.8333333333333335,0.2401923788646687,0.1884285698441646,0.21431047435441664,0.19471389887928053,True
2.9166666666666665,0.606217782649107,0.5801125442050966,0.5836099829847439,0.5928715716580922,True
3.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,True
3.0833333333333335,1.1258330249197706,1.151938263363781,1.1484408245841335,1.1124868139287558,True
3.1666666666666665,0.7598076211353338,0.8115714301558379,0.7856895256455859,0.7143291411499457,True
3.25,-1.5685382719271532e-15,0.07653668647301644,-1.6435699731392895e-15,-0.0764619847678066,True
3.3333333333333335,-0.759807621135332,-0.6598076211353319,-0.809807621135332,-0.8437679787370955,True
3.4166666666666665,-1.12583302491977,-1.004080739118026,-1.2312735973929039,-1.1801479883615613,True
3.5,-1.0000000000000004,-0.858578643762691,-1.14142135623731,-0.9900166555595237,True
3.5833333333333335,-0.6062177826491082,-0.44754711459086116,-0.7436306120229983,-0.5163360861064028,True
3.6666666666666665,-0.2401923788646696,-0.06698729810778192,-0.32679491924311377,-0.08345998592794868,True
3.75,-1.0779367755043063e-15,0.18477590650225623,-1.5758786376191272e-15,0.18372625928871725,True
3.8333333333333335,0.24019237886466854,0.4333775441224822,0.3367849614935754,0.3971557932975977,True
3.9166666666666665,0.6062177826491069,0.8045067549238689,0.777941069929359,0.6877441368811164,True
4.0,0.9999999999999994,1.1999999999999995,1.1999999999999995,0.9800665778412414,True
4.083333333333333,1.1258330249197706,1.3241219971945326,1.2975563122000229,1.0103672594394257,True
4.166666666666667,0.75980762113533,0.9529927863931436,0.8564002037642365,0.5842419146972736,True
4.25,-1.1766512962000003e-15,0.1847759065022562,-1.3125368023827573e-15,-0.18372625928871944,True
4.333333333333333,-0.7598076211353275,-0.5866025403784397,-0.8464101615137709,-0.9015774765921318,True
4.416666666666667,-1.12583302491977,-0.9671623568615231,-1.2632458542936602,-1.1939570418488175,True
4.5,-1.0000000000000007,-0.8585786437626911,-1.1414213562373101,-0.9900166555595238,True
4.583333333333333,-0.6062177826491084,-0.48446549684736423,-0.7116583551222424,-0.5390810390042602,True
4.666666666666667,-0.24019237886466777,-0.14019237886466782,-0.29019237886466764,-0.15123618654092985,True
4.75,-1.1759085194360945e-15,0.07653668647301691,-1.4009088736186725e-15,0.07646198476780387,True
4.833333333333333,0.24019237886466643,0.29195618788517075,0.26607428337491845,0.2843314120143883,True
4.916666666666667,0.6062177826491066,0.632323021093117,0.6288255823134697,0.618973845155034,True
5.0,0.9999999999999992,0.9999999999999993,0.9999999999999993,0.9999999999999992,True
5.083333333333333,1.1258330249197706,1.0997277864757604,1.1032252252554076,1.1385890874256979,True
5.166666666666667,0.7598076211353344,0.7080438121148304,0.7339257166250823,0.8039466542850593,True
5.25,-7.847643204728473e-16,-0.07653668647301877,-7.472247825033215e-16,0.07646198476780426,True
5.333333333333333,-0.7598076211353273,-0.8598076211353272,-0.7098076211353277,-0.6708514288115892,True
5.416666666666667,-1.12583302491977,-1.2475853107215142,-1.0203924524466363,-1.0586962812749194,True
5.5,-1.0000000000000029,-1.1414213562373123,-0.8585786437626935,-0.9900166555595251,True
5.583333333333333,-0.6062177826491086,-0.7648884507073557,-0.46880495327521854,-0.6743417995781569,True
5.666666666666667,-0.24019237886466788,-0.41339745962155566,-0.15358983848622412,-0.3819622343214718,True
5.75,-1.2738802633678827e-15,-0.18477590650225856,-6.854243122700458e-16,-0.183726259288723,True
5.833333333333333,0.24019237886466827,0.047007213606854586,0.14359979623576147,0.06462667242660858,True
5.916666666666667,0.6062177826491093,0.4079288103743472,0.4344944953688568,0.49075201716876676,True
6.0,0.9999999999999991,0.7999999999999992,0.7999999999999992,0.9800665778412398,True
6.083333333333333,1.1258330249197714,0.9275440526450093,0.9541097376395187,1.2073593791517787,True
6.166666666666667,0.7598076211353347,0.566622455877521,0.6632150385064275,0.9167710355682663,True
6.25,-3.928773447456944e-16,-0.18477590650225775,-3.475059275459534e-16,0.18372625928872138,True
6.333333333333333,-0.7598076211353271,-0.933012701892215,-0.6732050807568837,-0.6030752281986056,True
6.416666666666667,-1.1258330249197699,-1.284503692978017,-0.9884201955458799,-1.035951328377062,True
6.5,-0.9999999999999988,-1.1414213562373081,-0.8585786437626893,-0.990016655559522,True
6.583333333333333,-0.6062177826491087,-0.727970068450853,-0.5007772101759747,-0.6605327460909011,True
6.666666666666667,-0.24019237886466804,-0.340192378864668,-0.1901923788646681,-0.32415273646643156,True
6.75,-1.3718520072996712e-15,-0.07653668647301949,-1.1093594898744824e-15,-0.0764619847678064,True
6.833333333333333,0.2401923788646681,0.18842856984416392,0.21431047435441603,0.19471389887927676,True
6.916666666666667,0.606217782649109,0.5801125442050987,0.583609982984746,0.5928715716580943,True
7.0,0.999999999999999,0.9999999999999989,0.9999999999999989,0.999999999999999,True
7.083333333333333,1.1258330249197714,1.1519382633637814,1.1484408245841344,1.1124868139287567,True
7.166666666666667,0.7598076211353351,0.8115714301558391,0.7856895256455873,0.7143291411499437,True
7.25,-9.903690185413723e-19,0.07653668647301796,-1.0377437454568045e-18,-0.07646198476780504,True
7.333333333333333,-0.7598076211353267,-0.6598076211353269,-0.8098076211353263,-0.8437679787370904,True
7.416666666666667,-1.1258330249197699,-1.0040807391180258,-1.2312735973929037,-1.1801479883615626,True
7.5,-1.0000000000000033,-0.858578643762694,-1.1414213562373126,-0.9900166555595269,True
7.583333333333333,-0.606217782649109,-0.447547114590862,-0.7436306120229992,-0.5163360861064016,True
7.666666666666667,-0.2401923788646681,-0.06698729810778034,-0.3267949192431119,-0.08345998592794696,True
7.75,-1.4698237512314592e-15,0.1847759065022558,-2.148793791312312e-15,0.18372625928872036,True
7.833333333333333,0.24019237886466804,0.4333775441224817,0.33678496149357473,0.39715579329760003,True
7.916666666666667,0.6062177826491087,0.8045067549238709,0.7779410699293612,0.6877441368811168,True
8.0,0.9999999999999988,1.1999999999999988,1.1999999999999988,0.9800665778412402,True
8.083333333333334,1.1258330249197699,1.324121997194532,1.297556312200022,1.010367259439427,True
8.166666666666666,0.7598076211353353,0.952992786393149,0.8564002037642426,0.5842419146972758,True
8.25,3.9089660670861165e-16,0.18477590650225775,4.360392784918867e-16,-0.18372625928872138,True
8.333333333333334,-0.7598076211353347,-0.5866025403784471,-0.846410161513779,-0.9015774765921384,True
8.416666666666666,-1.1258330249197686,-0.9671623568615213,-1.2632458542936582,-1.1939570418488183,True
8.5,-0.9999999999999991,-0.8585786437626897,-1.1414213562373086,-0.9900166555595219,True
8.583333333333334,-0.6062177826491035,-0.48446549684735957,-0.711658355122237,-0.5390810390042524,True
8.666666666666666,-0.24019237886467237,-0.14019237886467206,-0.29019237886467314,-0.1512361865409348,True
8.75,-1.5677954951632476e-15,0.07653668647301658,-1.867780175831047e-15,0.07646198476780347,True
8.833333333333334,0.24019237886466788,0.2919561878851721,0.26607428337491995,0.2843314120143927,True
8.916666666666666,0.6062177826491029,0.6323230210931134,0.6288255823134661,0.6189738451550304,True
9.0,0.9999999999999987,0.9999999999999988,0.9999999999999988,0.9999999999999987,True
9.083333333333334,1.12583302491977,1.0997277864757597,1.103225225255407,1.1385890874256974,True
9.166666666666666,0.7598076211353356,0.7080438121148316,0.7339257166250834,0.8039466542850603,True
9.25,7.827835824357647e-16,-0.07653668647301716,7.453387939200698e-16,0.07646198476780582,True
9.333333333333334,-0.7598076211353344,-0.8598076211353345,-0.7098076211353341,-0.6708514288115968,True
9.416666666666666,-1.1258330249197686,-1.2475853107215122,-1.0203924524466355,-1.0586962812749212,True
9.5,-1.0000000000000036,-1.1414213562373128,-0.8585786437626942,-0.9900166555595257,True
9.583333333333334,-0.6062177826491038,-0.7648884507073509,-0.46880495327521393,-0.6743417995781529,True
9.666666666666666,-0.24019237886467243,-0.41339745962156,-0.1535898384862276,-0.38196223432147564,True
9.75,-1.6657672390950357e-15,-0.18477590650225895,-8.962831100311668e-16,-0.18372625928872338,True
9.833333333333334,0.24019237886466777,0.047007213606854115,0.14359979623576113,0.06462667242660797,True
9.916666666666666,0.6062177826491028,0.4079288103743407,0.4344944953688511,0.49075201716875905,True
10.0,0.9999999999999986,0.7999999999999985,0.7999999999999985,0.9800665778412392,True
10.083333333333334,1.12583302491977,0.927544052645008,0.954109737639518,1.2073593791517787,True
10.166666666666666,0.759807621135336,0.5666224558775222,0.6632150385064285,0.9167710355682674,True
10.25,1.254335433032452e-14,-0.18477590650224496,1.1094785788471563e-14,0.18372625928872718,True
10.333333333333334,-0.759807621135326,-0.9330127018922139,-0.6732050807568828,-0.6030752281986045,True
10.416666666666666,-1.1258330249197699,-1.284503692978017,-0.98842019554588,-1.0359513283770618,True
10.5,-0.9999999999999994,-1.141421356237309,-0.85857864376269,-0.9900166555595216,True
10.583333333333334,-0.606217782649104,-0.727970068450848,-0.5007772101759705,-0.6605327460908967,True
10.666666666666666,-0.24019237886467254,-0.34019237886467285,-0.19019237886467175,-0.3241527364664299,True
10.75,-1.7637389830268241e-15,-0.07653668647301992,-1.4262621391164143e-15,-0.07646198476780679,True
10.833333333333334,0.2401923788646676,0.18842856984416337,0.21431047435441555,0.19471389887928253,True
10.916666666666666,0.6062177826490969,0.580112544205086,0.5836099829847334,0.5928715716580781,True
11.0,0.9999999999999941,0.9999999999999937,0.9999999999999937,0.9999999999999941,True
11.083333333333334,1.1258330249197688,1.1519382633637794,1.148440824584132,1.1124868139287503,True
11.166666666666666,0.7598076211353362,0.8115714301558401,0.7856895256455884,0.7143291411499513,True
11.25,1.5665575338900705e-15,0.07653668647301949,1.6414944856483758e-15,-0.07646198476780348,True
11.333333333333334,-0.7598076211353338,-0.6598076211353338,-0.809807621135334,-0.8437679787370915,True
11.416666666666666,-1.1258330249197683,-1.0040807391180246,-1.2312735973929012,-1.1801479883615618,True
11.5,-1.0000000000000038,-0.8585786437626945,-1.141421356237313,-0.9900166555595267,True
11.583333333333334,-0.6062177826491097,-0.4475471145908628,-0.743630612023,-0.5163360861064024,True
11.666666666666666,-0.2401923788646687,-0.06698729810778098,-0.32679491924311266,-0.08345998592794762,True
11.75,9.804602160817885e-16,0.18477590650225836,1.4333737791215677e-15,0.18372625928871572,True
11.833333333333334,0.24019237886467149,0.4333775441224852,0.3367849614935793,0.39715579329760275,True
11.916666666666666,0.6062177826491024,0.8045067549238645,0.777941069929354,0.6877441368811141,True
12.0,0.9999999999999982,1.1999999999999982,1.1999999999999982,0.9800665778412398,True
12.083333333333334,1.12583302491977,1.3241219971945322,1.2975563122000222,1.0103672594394226,True
12.166666666666666,0.7598076211353447,0.9529927863931585,0.8564002037642535,0.5842419146972859,True
12.25,1.3327128281778827e-14,0.18477590650227083,1.48662109126148e-14,-0.1837262592887016,True
12.333333333333334,-0.7598076211353253,-0.5866025403784374,-0.8464101615137685,-0.9015774765921297,True
12.416666666666666,-1.1258330249197697,-0.9671623568615225,-1.2632458542936595,-1.1939570418488186,True
12.5,-0.9999999999999997,-0.8585786437626901,-1.1414213562373092,-0.9900166555595216,True
12.583333333333334,-0.6062177826491043,-0.4844654968473603,-0.7116583551222379,-0.5390810390042534,True
12.666666666666666,-0.24019237886467282,-0.14019237886467248,-0.29019237886467364,-0.15123618654094179,True
12.75,-1.9596824708904e-15,0.07653668647301623,-2.3346514780434206e-15,0.0764619847678031,True
12.833333333333334,0.24019237886466727,0.2919561878851715,0.2660742833749193,0.2843314120143861,True
12.916666666666666,0.6062177826490964,0.6323230210931075,0.6288255823134599,0.6189738451550275,True
13.0,1.0000000000000024,1.0000000000000022,1.0000000000000022,1.0000000000000024,True
13.083333333333334,1.125833024919769,1.0997277864757584,1.1032252252554058,1.1385890874256999,True
13.166666666666666,0.7598076211353366,0.7080438121148327,0.7339257166250844,0.8039466542850555,True
13.25,2.3503314853443766e-15,-0.07653668647301555,2.237902370343461e-15,0.0764619847678074,True
13.333333333333334,-0.7598076211353333,-0.8598076211353334,-0.7098076211353331,-0.670851428811602,True
13.416666666666666,-1.125833024919768,-1.2475853107215118,-1.0203924524466352,-1.0586962812749166,True
13.5,-1.0000000000000042,-1.1414213562373134,-0.858578643762695,-0.9900166555595251,True
13.583333333333334,-0.6062177826491102,-0.7648884507073571,-0.46880495327522,-0.6743417995781582,True
13.666666666666666,-0.24019237886466904,-0.4133974596215567,-0.15358983848622504,-0.3819622343214728,True
13.75,7.845167282182121e-16,-0.18477590650225661,4.2211725416144904e-16,-0.18372625928871403,True
13.833333333333334,0.24019237886467115,0.04700721360685742,0.14359979623576347,0.06462667242661191,True
13.916666666666666,0.606217782649102,0.4079288103743399,0.43449449536885043,0.4907520171687534,True
14.0,0.9999999999999979,0.7999999999999978,0.7999999999999978,0.9800665778412383,True
14.083333333333334,1.1258330249197703,0.9275440526450083,0.9541097376395181,1.207359379151781,True
14.166666666666666,0.7598076211353453,0.5666224558775315,0.6632150385064364,0.9167710355682759,True
14.25,1.4110902233233133e-14,-0.18477590650224343,1.2481305513414144e-14,0.18372625928872877,True
14.333333333333334,-0.7598076211353246,-0.9330127018922125,-0.6732050807568816,-0.6030752281986032,True
14.416666666666666,-1.1258330249197697,-1.2845036929780167,-0.9884201955458798,-1.0359513283770614,True
14.5,-1.0,-1.1414213562373094,-0.8585786437626904,-0.990016655559522,True
14.583333333333334,-0.6062177826491046,-0.7279700684508487,-0.5007772101759711,-0.6605327460908976,True
14.666666666666666,-0.24019237886467315,-0.3401923788646735,-0.19019237886467225,-0.3241527364664304,True
14.75,-2.155625958753977e-15,-0.07653668647302035,-1.7431647883583462e-15,-0.07646198476780718,True
14.833333333333334,0.24019237886466704,0.18842856984416279,0.21431047435441503,0.19471389887928192,True
14.916666666666666,0.6062177826490962,0.5801125442050852,0.5836099829847327,0.5928715716580775,True
15.0,0.9999999999999936,0.999999999999993,0.999999999999993,0.9999999999999936,True
15.083333333333334,1.125833024919769,1.1519382633637796,1.1484408245841322,1.1124868139287503,True
15.166666666666666,0.7598076211353373,0.8115714301558412,0.7856895256455895,0.7143291411499524,True
15.25,3.1341054367986825e-15,0.076536686473021,3.2840267150422084e-15,-0.0764619847678019,True
15.333333333333334,-0.7598076211353327,-0.6598076211353326,-0.8098076211353329,-0.8437679787370903,True
15.416666666666666,-1.125833024919768,-1.0040807391180244,-1.231273597392901,-1.1801479883615618,True
15.5,-1.0000000000000044,-0.8585786437626952,-1.1414213562373137,-0.9900166555595274,True
15.583333333333334,-0.6062177826491105,-0.4475471145908636,-0.7436306120230007,-0.5163360861064034,True
15.666666666666666,-0.2401923788646692,-0.0669872981077815,-0.32679491924311327,-0.08345998592794823,True
15.75,5.885732403546356e-16,0.18477590650225797,8.604586254283827e-16,0.18372625928871533,True
15.833333333333334,0.24019237886467087,0.4333775441224846,0.33678496149357845,0.39715579329760237,True
15.916666666666666,0.6062177826491016,0.8045067549238637,0.7779410699293532,0.6877441368811136,True
16.0,0.9999999999999977,1.1999999999999977,1.1999999999999977,0.9800665778412395,True
16.083333333333332,1.1258330249197732,1.3241219971945355,1.297556312200027,1.0103672594394282,True
16.166666666666668,0.7598076211353293,0.9529927863931429,0.8564002037642358,0.5842419146972695,True
16.25,1.4894676184687438e-14,0.18477590650227244,1.6614786993489443e-14,-0.18372625928870007,True
16.333333333333332,-0.7598076211353242,-0.5866025403784363,-0.8464101615137671,-0.9015774765921287,True
16.416666666666668,-1.1258330249197694,-0.9671623568615223,-1.2632458542936593,-1.1939570418488186,True
16.5,-1.0000000000000002,-0.8585786437626907,-1.1414213562373097,-0.9900166555595223,True
16.583333333333332,-0.6062177826491164,-0.48446549684737183,-0.7116583551222514,-0.5390810390042671,True
16.666666666666668,-0.24019237886466538,-0.14019237886466562,-0.2901923788646648,-0.15123618654093374,True
16.75,-2.3515694466175535e-15,0.07653668647301588,-2.8015227802557954e-15,0.07646198476780271,True
16.833333333333332,0.24019237886465866,0.29195618788516364,0.2660742833749104,0.284331412014378,True
16.916666666666668,0.6062177826491071,0.6323230210931174,0.6288255823134702,0.6189738451550311,True
17.0,1.0000000000000018,1.0000000000000016,1.0000000000000016,1.0000000000000018,True
17.083333333333332,1.1258330249197719,1.099727786475762,1.1032252252554091,1.1385890874256956,True
17.166666666666668,0.7598076211353213,0.7080438121148167,0.7339257166250694,0.8039466542850404,True
17.25,3.917879388252989e-15,-0.07653668647301394,3.730465946766853e-15,0.07646198476780895,True
17.333333333333332,-0.7598076211353155,-0.859807621135315,-0.709807621135317,-0.6708514288115835,True
17.416666666666668,-1.125833024919771,-1.2475853107215154,-1.0203924524466368,-1.0586962812749208,True
17.5,-1.0000000000000047,-1.1414213562373139,-0.8585786437626954,-0.9900166555595256,True
17.583333333333332,-0.6062177826491111,-0.764888450707358,-0.46880495327522076,-0.6743417995781589,True
17.666666666666668,-0.2401923788646695,-0.41339745962155716,-0.15358983848622537,-0.38196223432147325,True
17.75,3.9262975249105903e-16,-0.184775906502257,2.1125845640032808e-16,-0.18372625928871442,True
17.833333333333332,0.24019237886466255,0.04700721360684901,0.1435997962357575,0.06462667242660208,True
17.916666666666668,0.6062177826491125,0.40792881037435036,0.43449449536885965,0.49075201716876615,True
18.0,0.9999999999999973,0.7999999999999974,0.7999999999999974,0.9800665778412375,True
18.083333333333332,1.1258330249197734,0.9275440526450113,0.9541097376395196,1.2073593791517814,True
18.166666666666668,0.7598076211353298,0.5666224558775161,0.6632150385064233,0.9167710355682619,True
18.25,1.5678450136141745e-14,-0.18477590650224188,1.3867825238356723e-14,0.1837262592887303,True
18.333333333333332,-0.7598076211353235,-0.9330127018922114,-0.6732050807568806,-0.6030752281986019,True
18.416666666666668,-1.1258330249197694,-1.2845036929780167,-0.9884201955458797,-1.0359513283770612,True
18.5,-1.0000000000000007,-1.1414213562373101,-0.8585786437626911,-0.9900166555595223,True
18.583333333333332,-0.6062177826491169,-0.7279700684508614,-0.5007772101759819,-0.6605327460909081,True
18.666666666666668,-0.24019237886466566,-0.34019237886466547,-0.19019237886466617,-0.32415273646642356,True
18.75,-2.5475129344811304e-15,-0.07653668647302081,-2.060067437600278e-15,-0.07646198476780758,True
18.833333333333332,0.24019237886465844,0.18842856984415343,0.21431047435440673,0.19471389887927298,True
18.916666666666668,0.6062177826491066,0.5801125442050963,0.5836099829847435,0.5928715716580957,True
19.0,0.9999999999999929,0.9999999999999923,0.9999999999999923,0.9999999999999929,True
19.083333333333332,1.125833024919772,1.151938263363782,1.1484408245841349,1.1124868139287614,True
19.166666666666668,0.7598076211353219,0.8115714301558264,0.7856895256455738,0.7143291411499366,True
19.25,4.701653339707295e-15,0.07653668647302253,4.926558944436041e-15,-0.07646198476780035,True
19.333333333333332,-0.759807621135315,-0.6598076211353155,-0.8098076211353135,-0.8437679787370734,True
19.416666666666668,-1.1258330249197708,-1.0040807391180264,-1.231273597392905,-1.1801479883615629,True
19.5,-1.000000000000005,-0.8585786437626959,-1.1414213562373143,-0.9900166555595301,True
19.583333333333332,-0.6062177826491114,-0.4475471145908645,-0.7436306120230017,-0.5163360861064042,True
19.666666666666668,-0.24019237886466976,-0.06698729810778209,-0.326794919243114,-0.08345998592794884,True
19.75,1.9668626462748255e-16,0.1847759065022576,2.875434717351975e-16,0.18372625928871497,True
19.833333333333332,0.24019237886466233,0.43337754412247587,0.3367849614935673,0.3971557932975955,True
19.916666666666668,0.6062177826491122,0.8045067549238744,0.7779410699293651,0.6877441368811217,True
20.0,0.9999999999999971,1.199999999999997,1.199999999999997,0.9800665778412392,True
20.083333333333332,1.1258330249197734,1.3241219971945357,1.2975563122000273,1.0103672594394286,True
20.166666666666668,0.7598076211353304,0.952992786393144,0.8564002037642371,0.5842419146972706,True
20.25,1.646222408759605e-14,0.18477590650227402,1.8363363074364088e-14,-0.1837262592886985,True
20.333333333333332,-0.759807621135323,-0.5866025403784351,-0.8464101615137658,-0.9015774765921276,True
20.416666666666668,-1.1258330249197694,-0.9671623568615223,-1.2632458542936593,-1.1939570418488186,True
20.5,-1.0000000000000093,-0.8585786437626992,-1.1414213562373194,-0.9900166555595337,True
20.583333333333332,-0.606217782649106,-0.4844654968473619,-0.7116583551222397,-0.5390810390042637,True
20.666666666666668,-0.24019237886467393,-0.1401923788646735,-0.29019237886467497,-0.15123618654094306,True
20.75,2.9408854637360953e-15,0.07653668647302056,3.5035995354636566e-15,0.07646198476780795,True
20.833333333333332,0.2401923788646662,0.2919561878851705,0.26607428337491823,0.28433141201439704,True
20.916666666666668,0.6062177826491176,0.6323230210931273,0.6288255823134803,0.6189738451550482,True
21.0,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000001,True
21.083333333333332,1.125833024919772,1.0997277864757622,1.1032252252554093,1.1385890874257028,True
21.166666666666668,0.7598076211353224,0.7080438121148178,0.7339257166250704,0.8039466542850533,True
21.25,5.485427291161601e-15,-0.07653668647301233,5.223029523190244e-15,0.0764619847678105,True
21.333333333333332,-0.7598076211353144,-0.8598076211353138,-0.709807621135316,-0.6708514288115823,True
21.416666666666668,-1.1258330249197708,-1.247585310721515,-1.0203924524466368,-1.058696281274929,True
21.5,-1.0000000000000053,-1.1414213562373146,-0.8585786437626961,-0.990016655559526,True
21.583333333333332,-0.6062177826491231,-0.7648884507073694,-0.468804953275232,-0.6743417995781689,True
21.666666666666668,-0.2401923788646701,-0.4133974596215578,-0.15358983848622582,-0.3819622343214845,True
21.75,-5.683599109316897e-15,-0.18477590650226278,-3.0581186652682706e-15,-0.1837262592887342,True
21.833333333333332,0.24019237886465394,0.0470072136068406,0.14359979623575153,0.06462667242660569,True
21.916666666666668,0.6062177826491004,0.40792881037433837,0.4344944953688491,0.49075201716876093,True
22.0,0.9999999999999882,0.7999999999999883,0.7999999999999883,0.9800665778412282,True
22.083333333333332,1.1258330249197708,0.9275440526450087,0.9541097376395183,1.2073593791517765,True
22.166666666666668,0.7598076211353144,0.5666224558775009,0.6632150385064102,0.9167710355682372,True
22.25,-5.491369505272849e-15,-0.18477590650226278,-4.857199018850572e-15,0.18372625928872333,True
22.333333333333332,-0.7598076211353224,-0.9330127018922103,-0.6732050807568797,-0.6030752281985874,True
22.416666666666668,-1.125833024919772,-1.284503692978019,-0.9884201955458816,-1.0359513283770656,True
22.5,-1.000000000000001,-1.1414213562373108,-0.8585786437626916,-0.9900166555595229,True
22.583333333333332,-0.6062177826491176,-0.7279700684508623,-0.5007772101759825,-0.6605327460909032,True
22.666666666666668,-0.2401923788646662,-0.340192378864666,-0.19019237886466664,-0.3241527364664242,True
22.75,-2.9393999102082834e-15,-0.07653668647302124,-2.3769700868422095e-15,-0.07646198476780795,True
22.833333333333332,0.24019237886465789,0.18842856984415285,0.2143104743544062,0.19471389887925972,True
22.916666666666668,0.606217782649106,0.5801125442050956,0.5836099829847429,0.5928715716580875,True
23.0,0.9999999999999923,0.9999999999999917,0.9999999999999917,0.9999999999999923,True
23.083333333333332,1.125833024919775,1.151938263363784,1.1484408245841373,1.1124868139287571,True
23.166666666666668,0.7598076211353395,0.8115714301558433,0.7856895256455917,0.7143291411499421,True
23.25,2.900656878693911e-14,0.07653668647304612,3.0394110450004083e-14,-0.07646198476777609,True
23.333333333333332,-0.7598076211353304,-0.6598076211353304,-0.8098076211353303,-0.8437679787370882,True
23.416666666666668,-1.1258330249197677,-1.004080739118024,-1.2312735973929003,-1.180147988361556,True
23.5,-0.9999999999999971,-0.8585786437626874,-1.1414213562373068,-0.9900166555595183,True
23.583333333333332,-0.6062177826491122,-0.4475471145908654,-0.7436306120230025,-0.5163360861064052,True
23.666666666666668,-0.24019237886466233,-0.06698729810777432,-0.3267949192431047,-0.08345998592792708,True
23.75,-1.952007110996705e-16,0.18477590650225717,-2.8537168195798766e-16,0.18372625928872857,True
23.833333333333332,0.24019237886466177,0.4333775441224753,0.33678496149356657,0.3971557932975842,True
23.916666666666668,0.6062177826491114,0.8045067549238736,0.7779410699293642,0.6877441368811166,True
24.0,0.9999999999999964,1.1999999999999964,1.1999999999999964,0.9800665778412415,False
24.083333333333332,1.1258330249197737,1.324121997194536,1.2975563122000278,1.0103672594394384,False
24.166666666666668,0.7598076211353315,0.9529927863931452,0.8564002037642383,0.5842419146972853,False
24.25,1.802977199050466e-14,0.18477590650227563,2.0111939155238732e-14,-0.18372625928871092,False
24.333333333333332,-0.7598076211353053,-0.586602540378417,-0.846410161513746,-0.9015774765921223,False
24.416666666666668,-1.125833024919769,-0.9671623568615217,-1.2632458542936587,-1.1939570418488183,False
24.5,-1.00000000000001,-0.8585786437626999,-1.14142135623732,-0.9900166555595343,False
